2023-01-18 11:52:59,569 INFO    StreamThr :754 [internal.py:wandb_internal():87] W&B internal server running at pid: 754, started at: 2023-01-18 11:52:59.568831
2023-01-18 11:52:59,572 DEBUG   HandlerThread:754 [handler.py:handle_request():144] handle_request: status
2023-01-18 11:52:59,580 INFO    WriterThread:754 [datastore.py:open_for_write():85] open: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_115259-l6apgxb5/run-l6apgxb5.wandb
2023-01-18 11:52:59,581 DEBUG   SenderThread:754 [sender.py:send():334] send: header
2023-01-18 11:52:59,583 DEBUG   SenderThread:754 [sender.py:send():334] send: run
2023-01-18 11:52:59,733 INFO    SenderThread:754 [dir_watcher.py:__init__():216] watching files in: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_115259-l6apgxb5/files
2023-01-18 11:52:59,733 DEBUG   HandlerThread:754 [handler.py:handle_request():144] handle_request: check_version
2023-01-18 11:52:59,734 INFO    SenderThread:754 [sender.py:_start_run_threads():1065] run started: l6apgxb5 with start time 1674042779.566992
2023-01-18 11:52:59,734 DEBUG   SenderThread:754 [sender.py:send_request():361] send_request: summary_record
2023-01-18 11:52:59,735 INFO    SenderThread:754 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-18 11:52:59,735 DEBUG   SenderThread:754 [sender.py:send_request():361] send_request: check_version
2023-01-18 11:52:59,826 DEBUG   HandlerThread:754 [handler.py:handle_request():144] handle_request: run_start
2023-01-18 11:52:59,835 DEBUG   HandlerThread:754 [system_info.py:__init__():31] System info init
2023-01-18 11:52:59,835 DEBUG   HandlerThread:754 [system_info.py:__init__():46] System info init done
2023-01-18 11:52:59,835 INFO    HandlerThread:754 [system_monitor.py:start():151] Starting system monitor
2023-01-18 11:52:59,836 INFO    SystemMonitor:754 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-18 11:52:59,836 INFO    HandlerThread:754 [system_monitor.py:probe():172] Collecting system info
2023-01-18 11:52:59,837 INFO    SystemMonitor:754 [interfaces.py:start():168] Started cpu
2023-01-18 11:52:59,838 INFO    SystemMonitor:754 [interfaces.py:start():168] Started disk
2023-01-18 11:52:59,840 INFO    SystemMonitor:754 [interfaces.py:start():168] Started gpu
2023-01-18 11:52:59,841 INFO    SystemMonitor:754 [interfaces.py:start():168] Started memory
2023-01-18 11:52:59,842 INFO    SystemMonitor:754 [interfaces.py:start():168] Started network
2023-01-18 11:52:59,855 DEBUG   HandlerThread:754 [system_info.py:probe():195] Probing system
2023-01-18 11:52:59,867 DEBUG   HandlerThread:754 [git.py:repo():40] git repository is invalid
2023-01-18 11:52:59,867 DEBUG   HandlerThread:754 [system_info.py:probe():241] Probing system done
