2023-01-18 11:43:27,035 INFO    StreamThr :282 [internal.py:wandb_internal():87] W&B internal server running at pid: 282, started at: 2023-01-18 11:43:27.034311
2023-01-18 11:43:27,037 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status
2023-01-18 11:43:27,045 INFO    WriterThread:282 [datastore.py:open_for_write():85] open: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_114326-96fk6dcs/run-96fk6dcs.wandb
2023-01-18 11:43:27,046 DEBUG   SenderThread:282 [sender.py:send():334] send: header
2023-01-18 11:43:27,047 DEBUG   SenderThread:282 [sender.py:send():334] send: run
2023-01-18 11:43:27,281 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: check_version
2023-01-18 11:43:27,284 INFO    SenderThread:282 [dir_watcher.py:__init__():216] watching files in: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_114326-96fk6dcs/files
2023-01-18 11:43:27,284 INFO    SenderThread:282 [sender.py:_start_run_threads():1065] run started: 96fk6dcs with start time 1674042207.032494
2023-01-18 11:43:27,285 DEBUG   SenderThread:282 [sender.py:send_request():361] send_request: summary_record
2023-01-18 11:43:27,285 INFO    SenderThread:282 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-18 11:43:27,285 DEBUG   SenderThread:282 [sender.py:send_request():361] send_request: check_version
2023-01-18 11:43:27,382 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: run_start
2023-01-18 11:43:27,394 DEBUG   HandlerThread:282 [system_info.py:__init__():31] System info init
2023-01-18 11:43:27,394 DEBUG   HandlerThread:282 [system_info.py:__init__():46] System info init done
2023-01-18 11:43:27,394 INFO    HandlerThread:282 [system_monitor.py:start():151] Starting system monitor
2023-01-18 11:43:27,395 INFO    SystemMonitor:282 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-18 11:43:27,395 INFO    HandlerThread:282 [system_monitor.py:probe():172] Collecting system info
2023-01-18 11:43:27,396 INFO    SystemMonitor:282 [interfaces.py:start():168] Started cpu
2023-01-18 11:43:27,396 INFO    SystemMonitor:282 [interfaces.py:start():168] Started disk
2023-01-18 11:43:27,397 INFO    SystemMonitor:282 [interfaces.py:start():168] Started gpu
2023-01-18 11:43:27,399 INFO    SystemMonitor:282 [interfaces.py:start():168] Started memory
2023-01-18 11:43:27,399 INFO    SystemMonitor:282 [interfaces.py:start():168] Started network
2023-01-18 11:43:27,409 DEBUG   HandlerThread:282 [system_info.py:probe():195] Probing system
2023-01-18 11:43:27,421 DEBUG   HandlerThread:282 [git.py:repo():40] git repository is invalid
2023-01-18 11:43:27,421 DEBUG   HandlerThread:282 [system_info.py:probe():241] Probing system done
2023-01-18 11:43:27,422 DEBUG   HandlerThread:282 [system_monitor.py:probe():181] {'os': 'Linux-5.15.0-1027-gcp-x86_64-with', 'python': '3.8.12', 'heartbeatAt': '2023-01-18T11:43:27.409959', 'startedAt': '2023-01-18T11:43:26.990718', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'main.py', 'codePath': 'main.py', 'host': 'c1fae2ff76fa', 'username': 'runner', 'executable': '/home/runner/nanoGPT-in-Replit/venv/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2299.998, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 1639.7619400024414, 'used': 41.55833435058594}, 'gpu': 'Tesla K80', 'gpu_count': 1, 'gpu_devices': [{'name': 'Tesla K80', 'memory_total': 11997020160}], 'memory': {'total': 102.17521667480469}}
2023-01-18 11:43:27,422 INFO    HandlerThread:282 [system_monitor.py:probe():182] Finished collecting system info
2023-01-18 11:43:27,422 INFO    HandlerThread:282 [system_monitor.py:probe():185] Publishing system info
2023-01-18 11:43:27,422 DEBUG   HandlerThread:282 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-01-18 11:43:27,424 DEBUG   HandlerThread:282 [system_info.py:_save_pip():67] Saving pip packages done
2023-01-18 11:43:27,424 DEBUG   HandlerThread:282 [system_info.py:_save_code():89] Saving code
2023-01-18 11:43:27,425 DEBUG   HandlerThread:282 [system_info.py:_save_code():110] Saving code done
2023-01-18 11:43:27,427 INFO    HandlerThread:282 [system_monitor.py:probe():187] Finished publishing system info
2023-01-18 11:43:27,476 DEBUG   SenderThread:282 [sender.py:send():334] send: files
2023-01-18 11:43:27,476 INFO    SenderThread:282 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2023-01-18 11:43:27,477 INFO    SenderThread:282 [sender.py:_save_file():1319] saving file code/main.py with policy now
2023-01-18 11:43:27,487 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: stop_status
2023-01-18 11:43:27,488 DEBUG   SenderThread:282 [sender.py:send_request():361] send_request: stop_status
2023-01-18 11:43:27,536 DEBUG   SenderThread:282 [sender.py:send():334] send: telemetry
2023-01-18 11:43:27,749 INFO    Thread-16 :282 [upload_job.py:push():143] Uploaded file /tmp/tmphvfuadjwwandb/pfapic2c-wandb-metadata.json
2023-01-18 11:43:27,787 INFO    Thread-17 :282 [upload_job.py:push():143] Uploaded file /tmp/tmphvfuadjwwandb/i4gb7gka-code/main.py
2023-01-18 11:43:28,287 INFO    Thread-13 :282 [dir_watcher.py:_on_file_created():275] file/dir created: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_114326-96fk6dcs/files/requirements.txt
2023-01-18 11:43:28,287 INFO    Thread-13 :282 [dir_watcher.py:_on_file_created():275] file/dir created: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_114326-96fk6dcs/files/wandb-summary.json
2023-01-18 11:43:28,288 INFO    Thread-13 :282 [dir_watcher.py:_on_file_created():275] file/dir created: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_114326-96fk6dcs/files/output.log
2023-01-18 11:43:28,288 INFO    Thread-13 :282 [dir_watcher.py:_on_file_created():275] file/dir created: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_114326-96fk6dcs/files/code/main.py
2023-01-18 11:43:28,288 INFO    Thread-13 :282 [dir_watcher.py:_on_file_created():275] file/dir created: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_114326-96fk6dcs/files/wandb-metadata.json
2023-01-18 11:43:28,289 INFO    Thread-13 :282 [dir_watcher.py:_on_file_created():275] file/dir created: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_114326-96fk6dcs/files/code
2023-01-18 11:43:30,287 INFO    Thread-13 :282 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_114326-96fk6dcs/files/output.log
2023-01-18 11:43:32,539 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:43:37,540 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:43:42,485 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:43:42,541 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:43:47,486 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:43:47,542 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:43:52,488 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:43:52,543 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:43:57,489 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:43:57,549 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:43:58,306 INFO    Thread-13 :282 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_114326-96fk6dcs/files/config.yaml
2023-01-18 11:44:02,490 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:44:02,659 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:44:07,491 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:44:07,660 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:44:12,492 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:44:12,662 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:44:17,493 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:44:17,663 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:44:22,495 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:44:22,664 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:44:27,399 DEBUG   SystemMonitor:282 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-18 11:44:27,401 DEBUG   SenderThread:282 [sender.py:send():334] send: stats
2023-01-18 11:44:27,496 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:44:28,402 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:44:32,497 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:44:33,403 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:44:37,498 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:44:38,405 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:44:42,499 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:44:43,406 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:44:47,500 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:44:48,341 INFO    Thread-13 :282 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_114326-96fk6dcs/files/output.log
2023-01-18 11:44:48,901 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:44:52,501 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:44:53,902 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:44:57,402 DEBUG   SenderThread:282 [sender.py:send():334] send: stats
2023-01-18 11:44:57,502 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:44:59,404 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:45:02,503 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:45:04,405 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:45:07,504 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:45:09,406 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:45:12,506 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:45:14,407 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:45:16,363 INFO    Thread-13 :282 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_114326-96fk6dcs/files/output.log
2023-01-18 11:45:17,507 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:45:19,771 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:45:22,508 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:45:24,772 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:45:27,405 DEBUG   SenderThread:282 [sender.py:send():334] send: stats
2023-01-18 11:45:27,509 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:45:30,406 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:45:32,510 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:45:35,407 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:45:37,511 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:45:40,408 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
2023-01-18 11:45:42,512 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: keepalive
2023-01-18 11:45:44,387 INFO    Thread-13 :282 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/runner/nanoGPT-in-Replit/wandb/run-20230118_114326-96fk6dcs/files/output.log
2023-01-18 11:45:45,914 DEBUG   HandlerThread:282 [handler.py:handle_request():144] handle_request: status_report
